date,hour,pandal_name,latitude,longitude,weather,base_popularity,crowd_count,risk_level
2025-10-03,18,Naktala Udayan Sangha,22.489,88.372,Clear,6,5626,Yellow
2025-10-03,18,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,6332,Yellow
2025-10-03,18,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,6787,Yellow
2025-10-03,18,Santosh Mitra Square,22.571,88.356,Clear,8,7533,Red
2025-10-03,18,Mohammad Ali Park,22.575,88.351,Clear,8,7918,Red
2025-10-03,18,Jodhpur Park,22.51,88.369,Clear,6,5371,Yellow
2025-10-03,19,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,6376,Yellow
2025-10-03,19,College Square,22.579,88.363,Light Rain,9,5833,Yellow
2025-10-03,19,Deshapriya Park,22.5263,88.3642,Light Rain,8,5471,Yellow
2025-10-03,19,Kumartuli Park,22.595,88.358,Light Rain,7,5350,Yellow
2025-10-03,19,Suruchi Sangha,22.518,88.347,Light Rain,8,5855,Yellow
2025-10-03,19,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,6195,Yellow
2025-10-03,19,Ekdalia Evergreen,22.522,88.356,Light Rain,7,4795,Yellow
2025-10-03,19,Tridhara Sammilani,22.515,88.362,Light Rain,6,4103,Yellow
2025-10-03,19,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,5523,Yellow
2025-10-03,19,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,4314,Yellow
2025-10-03,19,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,4329,Yellow
2025-10-03,19,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,5209,Yellow
2025-10-03,19,Santosh Mitra Square,22.571,88.356,Light Rain,8,5671,Yellow
2025-10-03,19,Mohammad Ali Park,22.575,88.351,Light Rain,8,5522,Yellow
2025-10-03,19,Jodhpur Park,22.51,88.369,Light Rain,6,4141,Yellow
2025-10-03,20,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,9014,Red
2025-10-03,20,College Square,22.579,88.363,Clear,9,8793,Red
2025-10-03,20,Deshapriya Park,22.5263,88.3642,Clear,8,7960,Red
2025-10-03,20,Kumartuli Park,22.595,88.358,Clear,7,6689,Yellow
2025-10-03,20,Suruchi Sangha,22.518,88.347,Clear,8,7943,Red
2025-10-03,20,Sreebhumi Sporting Club,22.578,88.421,Clear,9,9134,Red
2025-10-03,20,Ekdalia Evergreen,22.522,88.356,Clear,7,6823,Yellow
2025-10-03,20,Tridhara Sammilani,22.515,88.362,Clear,6,6002,Yellow
2025-10-03,20,Badamtala Ashar Sangha,22.535,88.345,Clear,7,7041,Red
2025-10-03,20,Naktala Udayan Sangha,22.489,88.372,Clear,6,6135,Yellow
2025-10-03,20,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,5959,Yellow
2025-10-03,20,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,7325,Red
2025-10-03,20,Santosh Mitra Square,22.571,88.356,Clear,8,7369,Red
2025-10-03,20,Mohammad Ali Park,22.575,88.351,Clear,8,8881,Red
2025-10-03,20,Jodhpur Park,22.51,88.369,Clear,6,5738,Yellow
2025-10-03,21,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,9121,Red
2025-10-03,21,College Square,22.579,88.363,Clear,9,9332,Red
2025-10-03,21,Deshapriya Park,22.5263,88.3642,Clear,8,7688,Red
2025-10-03,21,Kumartuli Park,22.595,88.358,Clear,7,7183,Red
2025-10-03,21,Suruchi Sangha,22.518,88.347,Clear,8,7683,Red
2025-10-03,21,Sreebhumi Sporting Club,22.578,88.421,Clear,9,8812,Red
2025-10-03,21,Ekdalia Evergreen,22.522,88.356,Clear,7,7574,Red
2025-10-03,21,Tridhara Sammilani,22.515,88.362,Clear,6,5942,Yellow
2025-10-03,21,Badamtala Ashar Sangha,22.535,88.345,Clear,7,7065,Red
2025-10-03,21,Naktala Udayan Sangha,22.489,88.372,Clear,6,6261,Yellow
2025-10-03,21,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,6148,Yellow
2025-10-03,21,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,7045,Red
2025-10-03,21,Santosh Mitra Square,22.571,88.356,Clear,8,8109,Red
2025-10-03,21,Mohammad Ali Park,22.575,88.351,Clear,8,8721,Red
2025-10-03,21,Jodhpur Park,22.51,88.369,Clear,6,5982,Yellow
2025-10-03,22,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,3645,Green
2025-10-03,22,College Square,22.579,88.363,Light Rain,9,3800,Green
2025-10-03,22,Deshapriya Park,22.5263,88.3642,Light Rain,8,3419,Green
2025-10-03,22,Kumartuli Park,22.595,88.358,Light Rain,7,3074,Green
2025-10-03,22,Suruchi Sangha,22.518,88.347,Light Rain,8,3037,Green
2025-10-03,22,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,3980,Green
2025-10-03,22,Ekdalia Evergreen,22.522,88.356,Light Rain,7,2613,Green
2025-10-03,22,Tridhara Sammilani,22.515,88.362,Light Rain,6,3009,Green
2025-10-03,22,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,2708,Green
2025-10-03,22,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,2608,Green
2025-10-03,22,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,2821,Green
2025-10-03,22,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,2864,Green
2025-10-03,22,Santosh Mitra Square,22.571,88.356,Light Rain,8,3462,Green
2025-10-03,22,Mohammad Ali Park,22.575,88.351,Light Rain,8,3790,Green
2025-10-03,22,Jodhpur Park,22.51,88.369,Light Rain,6,2689,Green
2025-10-03,23,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,5506,Yellow
2025-10-03,23,College Square,22.579,88.363,Clear,9,5756,Yellow
2025-10-03,23,Deshapriya Park,22.5263,88.3642,Clear,8,4431,Yellow
2025-10-03,23,Kumartuli Park,22.595,88.358,Clear,7,4379,Yellow
2025-10-03,23,Suruchi Sangha,22.518,88.347,Clear,8,5010,Yellow
2025-10-03,23,Sreebhumi Sporting Club,22.578,88.421,Clear,9,5310,Yellow
2025-10-03,23,Ekdalia Evergreen,22.522,88.356,Clear,7,4612,Yellow
2025-10-03,23,Tridhara Sammilani,22.515,88.362,Clear,6,3554,Green
2025-10-03,23,Badamtala Ashar Sangha,22.535,88.345,Clear,7,4237,Yellow
2025-10-03,23,Naktala Udayan Sangha,22.489,88.372,Clear,6,3548,Green
2025-10-03,23,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3604,Green
2025-10-03,23,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3871,Green
2025-10-03,23,Santosh Mitra Square,22.571,88.356,Clear,8,4367,Yellow
2025-10-03,23,Mohammad Ali Park,22.575,88.351,Clear,8,5278,Yellow
2025-10-03,23,Jodhpur Park,22.51,88.369,Clear,6,3345,Green
2025-10-04,0,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,254,Green
2025-10-04,0,College Square,22.579,88.363,Clear,9,628,Green
2025-10-04,0,Deshapriya Park,22.5263,88.3642,Clear,8,252,Green
2025-10-04,0,Kumartuli Park,22.595,88.358,Clear,7,379,Green
2025-10-04,0,Suruchi Sangha,22.518,88.347,Clear,8,690,Green
2025-10-04,0,Sreebhumi Sporting Club,22.578,88.421,Clear,9,509,Green
2025-10-04,0,Ekdalia Evergreen,22.522,88.356,Clear,7,886,Green
2025-10-04,0,Tridhara Sammilani,22.515,88.362,Clear,6,940,Green
2025-10-04,0,Badamtala Ashar Sangha,22.535,88.345,Clear,7,0,Green
2025-10-04,0,Naktala Udayan Sangha,22.489,88.372,Clear,6,275,Green
2025-10-04,0,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,497,Green
2025-10-04,0,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,897,Green
2025-10-04,0,Santosh Mitra Square,22.571,88.356,Clear,8,503,Green
2025-10-04,0,Mohammad Ali Park,22.575,88.351,Clear,8,634,Green
2025-10-04,0,Jodhpur Park,22.51,88.369,Clear,6,132,Green
2025-10-04,1,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,260,Green
2025-10-04,1,College Square,22.579,88.363,Clear,9,1026,Green
2025-10-04,1,Deshapriya Park,22.5263,88.3642,Clear,8,1371,Green
2025-10-04,1,Kumartuli Park,22.595,88.358,Clear,7,975,Green
2025-10-04,1,Suruchi Sangha,22.518,88.347,Clear,8,809,Green
2025-10-04,1,Sreebhumi Sporting Club,22.578,88.421,Clear,9,898,Green
2025-10-04,1,Ekdalia Evergreen,22.522,88.356,Clear,7,816,Green
2025-10-04,1,Tridhara Sammilani,22.515,88.362,Clear,6,707,Green
2025-10-04,1,Badamtala Ashar Sangha,22.535,88.345,Clear,7,644,Green
2025-10-04,1,Naktala Udayan Sangha,22.489,88.372,Clear,6,511,Green
2025-10-04,1,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,461,Green
2025-10-04,1,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,333,Green
2025-10-04,1,Santosh Mitra Square,22.571,88.356,Clear,8,555,Green
2025-10-04,1,Mohammad Ali Park,22.575,88.351,Clear,8,132,Green
2025-10-04,1,Jodhpur Park,22.51,88.369,Clear,6,450,Green
2025-10-04,2,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,1011,Green
2025-10-04,2,College Square,22.579,88.363,Clear,9,534,Green
2025-10-04,2,Deshapriya Park,22.5263,88.3642,Clear,8,66,Green
2025-10-04,2,Kumartuli Park,22.595,88.358,Clear,7,679,Green
2025-10-04,2,Suruchi Sangha,22.518,88.347,Clear,8,1094,Green
2025-10-04,2,Sreebhumi Sporting Club,22.578,88.421,Clear,9,951,Green
2025-10-04,2,Ekdalia Evergreen,22.522,88.356,Clear,7,379,Green
2025-10-04,2,Tridhara Sammilani,22.515,88.362,Clear,6,3,Green
2025-10-04,2,Badamtala Ashar Sangha,22.535,88.345,Clear,7,519,Green
2025-10-04,2,Naktala Udayan Sangha,22.489,88.372,Clear,6,432,Green
2025-10-04,2,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,189,Green
2025-10-04,2,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,725,Green
2025-10-04,2,Santosh Mitra Square,22.571,88.356,Clear,8,1193,Green
2025-10-04,2,Mohammad Ali Park,22.575,88.351,Clear,8,706,Green
2025-10-04,2,Jodhpur Park,22.51,88.369,Clear,6,528,Green
2025-10-04,3,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,438,Green
2025-10-04,3,College Square,22.579,88.363,Clear,9,714,Green
2025-10-04,3,Deshapriya Park,22.5263,88.3642,Clear,8,805,Green
2025-10-04,3,Kumartuli Park,22.595,88.358,Clear,7,627,Green
2025-10-04,3,Suruchi Sangha,22.518,88.347,Clear,8,1049,Green
2025-10-04,3,Sreebhumi Sporting Club,22.578,88.421,Clear,9,757,Green
2025-10-04,3,Ekdalia Evergreen,22.522,88.356,Clear,7,431,Green
2025-10-04,3,Tridhara Sammilani,22.515,88.362,Clear,6,516,Green
2025-10-04,3,Badamtala Ashar Sangha,22.535,88.345,Clear,7,722,Green
2025-10-04,3,Naktala Udayan Sangha,22.489,88.372,Clear,6,494,Green
2025-10-04,3,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,492,Green
2025-10-04,3,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,349,Green
2025-10-04,3,Santosh Mitra Square,22.571,88.356,Clear,8,441,Green
2025-10-04,3,Mohammad Ali Park,22.575,88.351,Clear,8,219,Green
2025-10-04,3,Jodhpur Park,22.51,88.369,Clear,6,1004,Green
2025-10-04,4,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,421,Green
2025-10-04,4,College Square,22.579,88.363,Light Rain,9,729,Green
2025-10-04,4,Deshapriya Park,22.5263,88.3642,Light Rain,8,672,Green
2025-10-04,4,Kumartuli Park,22.595,88.358,Light Rain,7,181,Green
2025-10-04,4,Suruchi Sangha,22.518,88.347,Light Rain,8,688,Green
2025-10-04,4,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,335,Green
2025-10-04,4,Ekdalia Evergreen,22.522,88.356,Light Rain,7,937,Green
2025-10-04,4,Tridhara Sammilani,22.515,88.362,Light Rain,6,87,Green
2025-10-04,4,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,463,Green
2025-10-04,4,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,101,Green
2025-10-04,4,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,1002,Green
2025-10-04,4,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,20,Green
2025-10-04,4,Santosh Mitra Square,22.571,88.356,Light Rain,8,605,Green
2025-10-04,4,Mohammad Ali Park,22.575,88.351,Light Rain,8,227,Green
2025-10-04,4,Jodhpur Park,22.51,88.369,Light Rain,6,229,Green
2025-10-04,5,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,856,Green
2025-10-04,5,College Square,22.579,88.363,Clear,9,733,Green
2025-10-04,5,Deshapriya Park,22.5263,88.3642,Clear,8,595,Green
2025-10-04,5,Kumartuli Park,22.595,88.358,Clear,7,849,Green
2025-10-04,5,Suruchi Sangha,22.518,88.347,Clear,8,1303,Green
2025-10-04,5,Sreebhumi Sporting Club,22.578,88.421,Clear,9,552,Green
2025-10-04,5,Ekdalia Evergreen,22.522,88.356,Clear,7,149,Green
2025-10-04,5,Tridhara Sammilani,22.515,88.362,Clear,6,453,Green
2025-10-04,5,Badamtala Ashar Sangha,22.535,88.345,Clear,7,1333,Green
2025-10-04,5,Naktala Udayan Sangha,22.489,88.372,Clear,6,238,Green
2025-10-04,5,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,971,Green
2025-10-04,5,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,1063,Green
2025-10-04,5,Santosh Mitra Square,22.571,88.356,Clear,8,473,Green
2025-10-04,5,Mohammad Ali Park,22.575,88.351,Clear,8,810,Green
2025-10-04,5,Jodhpur Park,22.51,88.369,Clear,6,968,Green
2025-10-04,6,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,1829,Green
2025-10-04,6,College Square,22.579,88.363,Clear,9,1946,Green
2025-10-04,6,Deshapriya Park,22.5263,88.3642,Clear,8,1744,Green
2025-10-04,6,Kumartuli Park,22.595,88.358,Clear,7,1620,Green
2025-10-04,6,Suruchi Sangha,22.518,88.347,Clear,8,1692,Green
2025-10-04,6,Sreebhumi Sporting Club,22.578,88.421,Clear,9,2170,Green
2025-10-04,6,Ekdalia Evergreen,22.522,88.356,Clear,7,1493,Green
2025-10-04,6,Tridhara Sammilani,22.515,88.362,Clear,6,1650,Green
2025-10-04,6,Badamtala Ashar Sangha,22.535,88.345,Clear,7,1989,Green
2025-10-04,6,Naktala Udayan Sangha,22.489,88.372,Clear,6,1472,Green
2025-10-04,6,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,1578,Green
2025-10-04,6,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,2315,Green
2025-10-04,6,Santosh Mitra Square,22.571,88.356,Clear,8,1568,Green
2025-10-04,6,Mohammad Ali Park,22.575,88.351,Clear,8,1549,Green
2025-10-04,6,Jodhpur Park,22.51,88.369,Clear,6,1648,Green
2025-10-04,7,Bagbazar Sarbojanin,22.5958,88.3697,Cloudy,9,2527,Green
2025-10-04,7,College Square,22.579,88.363,Cloudy,9,1732,Green
2025-10-04,7,Deshapriya Park,22.5263,88.3642,Cloudy,8,1711,Green
2025-10-04,7,Kumartuli Park,22.595,88.358,Cloudy,7,1679,Green
2025-10-04,7,Suruchi Sangha,22.518,88.347,Cloudy,8,1750,Green
2025-10-04,7,Sreebhumi Sporting Club,22.578,88.421,Cloudy,9,2105,Green
2025-10-04,7,Ekdalia Evergreen,22.522,88.356,Cloudy,7,1235,Green
2025-10-04,7,Tridhara Sammilani,22.515,88.362,Cloudy,6,1346,Green
2025-10-04,7,Badamtala Ashar Sangha,22.535,88.345,Cloudy,7,1087,Green
2025-10-04,7,Naktala Udayan Sangha,22.489,88.372,Cloudy,6,1262,Green
2025-10-04,7,Bosepukur Sitala Mandir,22.505,88.39,Cloudy,6,1024,Green
2025-10-04,7,Dum Dum Park Tarun Dal,22.615,88.398,Cloudy,7,1291,Green
2025-10-04,7,Santosh Mitra Square,22.571,88.356,Cloudy,8,2098,Green
2025-10-04,7,Mohammad Ali Park,22.575,88.351,Cloudy,8,2055,Green
2025-10-04,7,Jodhpur Park,22.51,88.369,Cloudy,6,1478,Green
2025-10-04,8,Bagbazar Sarbojanin,22.5958,88.3697,Heavy Rain,9,703,Green
2025-10-04,8,College Square,22.579,88.363,Heavy Rain,9,441,Green
2025-10-04,8,Deshapriya Park,22.5263,88.3642,Heavy Rain,8,789,Green
2025-10-04,8,Kumartuli Park,22.595,88.358,Heavy Rain,7,906,Green
2025-10-04,8,Suruchi Sangha,22.518,88.347,Heavy Rain,8,790,Green
2025-10-04,8,Sreebhumi Sporting Club,22.578,88.421,Heavy Rain,9,1232,Green
2025-10-04,8,Ekdalia Evergreen,22.522,88.356,Heavy Rain,7,447,Green
2025-10-04,8,Tridhara Sammilani,22.515,88.362,Heavy Rain,6,643,Green
2025-10-04,8,Badamtala Ashar Sangha,22.535,88.345,Heavy Rain,7,513,Green
2025-10-04,8,Naktala Udayan Sangha,22.489,88.372,Heavy Rain,6,684,Green
2025-10-04,8,Bosepukur Sitala Mandir,22.505,88.39,Heavy Rain,6,727,Green
2025-10-04,8,Dum Dum Park Tarun Dal,22.615,88.398,Heavy Rain,7,846,Green
2025-10-04,8,Santosh Mitra Square,22.571,88.356,Heavy Rain,8,446,Green
2025-10-04,8,Mohammad Ali Park,22.575,88.351,Heavy Rain,8,501,Green
2025-10-04,8,Jodhpur Park,22.51,88.369,Heavy Rain,6,364,Green
2025-10-04,9,Bagbazar Sarbojanin,22.5958,88.3697,Heavy Rain,9,792,Green
2025-10-04,9,College Square,22.579,88.363,Heavy Rain,9,313,Green
2025-10-04,9,Deshapriya Park,22.5263,88.3642,Heavy Rain,8,920,Green
2025-10-04,9,Kumartuli Park,22.595,88.358,Heavy Rain,7,340,Green
2025-10-04,9,Suruchi Sangha,22.518,88.347,Heavy Rain,8,122,Green
2025-10-04,9,Sreebhumi Sporting Club,22.578,88.421,Heavy Rain,9,980,Green
2025-10-04,9,Ekdalia Evergreen,22.522,88.356,Heavy Rain,7,1419,Green
2025-10-04,9,Tridhara Sammilani,22.515,88.362,Heavy Rain,6,574,Green
2025-10-04,9,Badamtala Ashar Sangha,22.535,88.345,Heavy Rain,7,923,Green
2025-10-04,9,Naktala Udayan Sangha,22.489,88.372,Heavy Rain,6,600,Green
2025-10-04,9,Bosepukur Sitala Mandir,22.505,88.39,Heavy Rain,6,546,Green
2025-10-04,9,Dum Dum Park Tarun Dal,22.615,88.398,Heavy Rain,7,947,Green
2025-10-04,9,Santosh Mitra Square,22.571,88.356,Heavy Rain,8,680,Green
2025-10-04,9,Mohammad Ali Park,22.575,88.351,Heavy Rain,8,848,Green
2025-10-04,9,Jodhpur Park,22.51,88.369,Heavy Rain,6,672,Green
2025-10-04,10,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,2367,Green
2025-10-04,10,College Square,22.579,88.363,Light Rain,9,2449,Green
2025-10-04,10,Deshapriya Park,22.5263,88.3642,Light Rain,8,1883,Green
2025-10-04,10,Kumartuli Park,22.595,88.358,Light Rain,7,1854,Green
2025-10-04,10,Suruchi Sangha,22.518,88.347,Light Rain,8,1929,Green
2025-10-04,10,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,2913,Green
2025-10-04,10,Ekdalia Evergreen,22.522,88.356,Light Rain,7,1975,Green
2025-10-04,10,Tridhara Sammilani,22.515,88.362,Light Rain,6,1731,Green
2025-10-04,10,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,1892,Green
2025-10-04,10,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,1739,Green
2025-10-04,10,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,2419,Green
2025-10-04,10,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,1869,Green
2025-10-04,10,Santosh Mitra Square,22.571,88.356,Light Rain,8,2044,Green
2025-10-04,10,Mohammad Ali Park,22.575,88.351,Light Rain,8,2398,Green
2025-10-04,10,Jodhpur Park,22.51,88.369,Light Rain,6,922,Green
2025-10-04,11,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,3619,Green
2025-10-04,11,College Square,22.579,88.363,Clear,9,3417,Green
2025-10-04,11,Deshapriya Park,22.5263,88.3642,Clear,8,3143,Green
2025-10-04,11,Kumartuli Park,22.595,88.358,Clear,7,2816,Green
2025-10-04,11,Suruchi Sangha,22.518,88.347,Clear,8,3358,Green
2025-10-04,11,Sreebhumi Sporting Club,22.578,88.421,Clear,9,3578,Green
2025-10-04,11,Ekdalia Evergreen,22.522,88.356,Clear,7,2945,Green
2025-10-04,11,Tridhara Sammilani,22.515,88.362,Clear,6,2419,Green
2025-10-04,11,Badamtala Ashar Sangha,22.535,88.345,Clear,7,2207,Green
2025-10-04,11,Naktala Udayan Sangha,22.489,88.372,Clear,6,2118,Green
2025-10-04,11,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,2356,Green
2025-10-04,11,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,2437,Green
2025-10-04,11,Santosh Mitra Square,22.571,88.356,Clear,8,3379,Green
2025-10-04,11,Mohammad Ali Park,22.575,88.351,Clear,8,3659,Green
2025-10-04,11,Jodhpur Park,22.51,88.369,Clear,6,2765,Green
2025-10-04,12,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,3393,Green
2025-10-04,12,College Square,22.579,88.363,Clear,9,3581,Green
2025-10-04,12,Deshapriya Park,22.5263,88.3642,Clear,8,3030,Green
2025-10-04,12,Kumartuli Park,22.595,88.358,Clear,7,2676,Green
2025-10-04,12,Suruchi Sangha,22.518,88.347,Clear,8,3089,Green
2025-10-04,12,Sreebhumi Sporting Club,22.578,88.421,Clear,9,3387,Green
2025-10-04,12,Ekdalia Evergreen,22.522,88.356,Clear,7,2890,Green
2025-10-04,12,Tridhara Sammilani,22.515,88.362,Clear,6,2211,Green
2025-10-04,12,Badamtala Ashar Sangha,22.535,88.345,Clear,7,2804,Green
2025-10-04,12,Naktala Udayan Sangha,22.489,88.372,Clear,6,2181,Green
2025-10-04,12,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,1939,Green
2025-10-04,12,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3073,Green
2025-10-04,12,Santosh Mitra Square,22.571,88.356,Clear,8,3349,Green
2025-10-04,12,Mohammad Ali Park,22.575,88.351,Clear,8,3886,Green
2025-10-04,12,Jodhpur Park,22.51,88.369,Clear,6,2086,Green
2025-10-04,13,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,2457,Green
2025-10-04,13,College Square,22.579,88.363,Light Rain,9,2109,Green
2025-10-04,13,Deshapriya Park,22.5263,88.3642,Light Rain,8,2172,Green
2025-10-04,13,Kumartuli Park,22.595,88.358,Light Rain,7,1608,Green
2025-10-04,13,Suruchi Sangha,22.518,88.347,Light Rain,8,1699,Green
2025-10-04,13,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,2682,Green
2025-10-04,13,Ekdalia Evergreen,22.522,88.356,Light Rain,7,2187,Green
2025-10-04,13,Tridhara Sammilani,22.515,88.362,Light Rain,6,1507,Green
2025-10-04,13,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,1182,Green
2025-10-04,13,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,1516,Green
2025-10-04,13,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,1797,Green
2025-10-04,13,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,1516,Green
2025-10-04,13,Santosh Mitra Square,22.571,88.356,Light Rain,8,2295,Green
2025-10-04,13,Mohammad Ali Park,22.575,88.351,Light Rain,8,2235,Green
2025-10-04,13,Jodhpur Park,22.51,88.369,Light Rain,6,1853,Green
2025-10-04,14,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4451,Yellow
2025-10-04,14,College Square,22.579,88.363,Clear,9,5658,Yellow
2025-10-04,14,Deshapriya Park,22.5263,88.3642,Clear,8,4122,Yellow
2025-10-04,14,Kumartuli Park,22.595,88.358,Clear,7,3907,Green
2025-10-04,14,Suruchi Sangha,22.518,88.347,Clear,8,4830,Yellow
2025-10-04,14,Sreebhumi Sporting Club,22.578,88.421,Clear,9,4781,Yellow
2025-10-04,14,Ekdalia Evergreen,22.522,88.356,Clear,7,3229,Green
2025-10-04,14,Tridhara Sammilani,22.515,88.362,Clear,6,3226,Green
2025-10-04,14,Badamtala Ashar Sangha,22.535,88.345,Clear,7,3657,Green
2025-10-04,14,Naktala Udayan Sangha,22.489,88.372,Clear,6,2677,Green
2025-10-04,14,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3445,Green
2025-10-04,14,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,3982,Green
2025-10-04,14,Santosh Mitra Square,22.571,88.356,Clear,8,4822,Yellow
2025-10-04,14,Mohammad Ali Park,22.575,88.351,Clear,8,4143,Yellow
2025-10-04,14,Jodhpur Park,22.51,88.369,Clear,6,2880,Green
2025-10-04,15,Bagbazar Sarbojanin,22.5958,88.3697,Light Rain,9,3405,Green
2025-10-04,15,College Square,22.579,88.363,Light Rain,9,4175,Yellow
2025-10-04,15,Deshapriya Park,22.5263,88.3642,Light Rain,8,2954,Green
2025-10-04,15,Kumartuli Park,22.595,88.358,Light Rain,7,2966,Green
2025-10-04,15,Suruchi Sangha,22.518,88.347,Light Rain,8,3225,Green
2025-10-04,15,Sreebhumi Sporting Club,22.578,88.421,Light Rain,9,3918,Green
2025-10-04,15,Ekdalia Evergreen,22.522,88.356,Light Rain,7,3212,Green
2025-10-04,15,Tridhara Sammilani,22.515,88.362,Light Rain,6,2361,Green
2025-10-04,15,Badamtala Ashar Sangha,22.535,88.345,Light Rain,7,2517,Green
2025-10-04,15,Naktala Udayan Sangha,22.489,88.372,Light Rain,6,2489,Green
2025-10-04,15,Bosepukur Sitala Mandir,22.505,88.39,Light Rain,6,2148,Green
2025-10-04,15,Dum Dum Park Tarun Dal,22.615,88.398,Light Rain,7,3348,Green
2025-10-04,15,Santosh Mitra Square,22.571,88.356,Light Rain,8,3176,Green
2025-10-04,15,Mohammad Ali Park,22.575,88.351,Light Rain,8,3026,Green
2025-10-04,15,Jodhpur Park,22.51,88.369,Light Rain,6,2407,Green
2025-10-04,16,Bagbazar Sarbojanin,22.5958,88.3697,Clear,9,4799,Yellow
2025-10-04,16,College Square,22.579,88.363,Clear,9,5429,Yellow
2025-10-04,16,Deshapriya Park,22.5263,88.3642,Clear,8,4185,Yellow
2025-10-04,16,Kumartuli Park,22.595,88.358,Clear,7,3521,Green
2025-10-04,16,Suruchi Sangha,22.518,88.347,Clear,8,4684,Yellow
2025-10-04,16,Sreebhumi Sporting Club,22.578,88.421,Clear,9,5387,Yellow
2025-10-04,16,Ekdalia Evergreen,22.522,88.356,Clear,7,3784,Green
2025-10-04,16,Tridhara Sammilani,22.515,88.362,Clear,6,3229,Green
2025-10-04,16,Badamtala Ashar Sangha,22.535,88.345,Clear,7,4004,Yellow
2025-10-04,16,Naktala Udayan Sangha,22.489,88.372,Clear,6,3147,Green
2025-10-04,16,Bosepukur Sitala Mandir,22.505,88.39,Clear,6,3125,Green
2025-10-04,16,Dum Dum Park Tarun Dal,22.615,88.398,Clear,7,4183,Yellow
2025-10-04,16,Santosh Mitra Square,22.571,88.356,Clear,8,4662,Yellow
